url_path,views_total,views_unique
/marcin-l/PegaDevTools,75,42
/marcin-l/PegaDevTools/releases/tag/1.0,32,13
/marcin-l/PegaDevTools/wiki,32,10
/marcin-l/PegaDevTools/commit/0c0ff71b5c40c36314cf9acc4be28085d4c07198,24,3
/marcin-l/PegaDevTools/commit/263c9c053326bd324db42014bdfd1ac884c250bb,24,3
/marcin-l/PegaDevTools/commit/399b65303001e8cd0064b6e65ebb89ef28848873,24,3
/marcin-l/PegaDevTools/commit/64c1cbe56e4c2628590a48aab353c328c0108cb6,24,3
/marcin-l/PegaDevTools/commit/9ab1172c5417d5723ac8737e27e937a33cfeab17,24,3
/marcin-l/PegaDevTools/commit/cf0e16cf6ae4774f34286f70d5f85ba9a0dc0568,24,3
/marcin-l/PegaDevTools/wiki/Configuration,23,5
