url_path,views_total,views_unique
/marcin-l/PegaDevTools,51,28
/marcin-l/PegaDevTools/wiki,21,8
/marcin-l/PegaDevTools/releases/tag/1.0,19,7
/marcin-l/PegaDevTools/wiki/Configuration,19,5
/marcin-l/PegaDevTools/commit/3b6f9f7f9533a4d8dd4240e5de97c4a7f9e5e70d,18,3
/marcin-l/PegaDevTools/commit/9ab1172c5417d5723ac8737e27e937a33cfeab17,18,3
/marcin-l/PegaDevTools/commit/bc2ef349f00981558e08d4c4ce4c1c1024ae4c23,18,3
/marcin-l/PegaDevTools/issues,17,4
/marcin-l/PegaDevTools/commit/071e52aab0bd15d5de75b576feaa4cd835cc16ab,17,3
/marcin-l/PegaDevTools/commit/0c0ff71b5c40c36314cf9acc4be28085d4c07198,17,3
